schema_version,run_id,model_type,seed,timesteps,actor_loss,critic_loss,entropy_loss,ent_coef,ent_coef_loss,alpha_obs_mean,alpha_next_mean,prl_prob_mean,vz_mean,alpha_raw_mean,alpha_clamped_mean,emergency_rate,beta_effective_mean
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,172,-7.270016670227051,0.31366631388664246,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,173,-7.298598289489746,0.35790932178497314,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,174,-7.39858865737915,0.37239038944244385,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,175,-7.465598106384277,0.3724222779273987,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,176,-7.488864421844482,0.43982869386672974,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,177,-7.534204483032227,0.4551127851009369,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,178,-7.547853469848633,0.5605432391166687,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,179,-7.546606063842773,0.6392534375190735,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,180,-7.502516746520996,0.6422471404075623,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,181,-7.463843822479248,0.6450029611587524,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,182,-7.39519739151001,0.6634200811386108,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,183,-7.310008525848389,0.6808119416236877,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,184,-7.255788326263428,0.6598646640777588,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,185,-7.147075653076172,0.5740776658058167,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,186,-7.095685005187988,0.5990520119667053,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,187,-7.037437915802002,0.43939757347106934,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,188,-7.00005578994751,0.4062279462814331,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,189,-6.926968097686768,0.32567909359931946,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,190,-6.85562801361084,0.29579225182533264,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,191,-6.834306716918945,0.24423757195472717,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,192,-6.807559967041016,0.24317921698093414,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,193,-6.767715930938721,0.22188830375671387,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,194,-6.756521701812744,0.22917534410953522,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,195,-6.704789161682129,0.17622923851013184,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,196,-6.709273338317871,0.25898540019989014,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,197,-6.689525604248047,0.2929808497428894,0.20000000298023224,0.20000000298023224,,,,,,,,,
1.1,20260121T114554Z_f5b9282c_seed2_baseline_e690,baseline,2,198,-6.705083847045898,0.2967584431171417,0.20000000298023224,0.20000000298023224,,,,,,,,,
